mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
-0.46,"86 km NW of Karluk, Alaska",1689841778490,1690219456920,,https://earthquake.usgs.gov/earthquakes/eventpage/av91970721,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91970721&format=geojson,,,,,reviewed,0,0,av,91970721,",av91970721,",",av,",",origin,phase-data,",4.0,,0.02,237.0,ml,earthquake,"M -0.5 - 86 km NW of Karluk, Alaska"
1.6,"21 km SW of Tyonek, Alaska",1689841732215,1690568573396,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398jyc6k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398jyc6k&format=geojson,,,,,reviewed,0,39,ak,02398jyc6k,",ak02398jyc6k,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 1.6 - 21 km SW of Tyonek, Alaska"
1.03,"8 km NW of Prague, Oklahoma",1689841654280,1689856772661,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023ocbi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023ocbi&format=geojson,,,,,reviewed,0,16,ok,2023ocbi,",ok2023ocbi,",",ok,",",origin,phase-data,",39.0,0.1196765154,0.13,56.0,ml,earthquake,"M 1.0 - 8 km NW of Prague, Oklahoma"
1.31,"1 km ENE of The Geysers, CA",1689841006040,1689882019032,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914866,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914866&format=geojson,,,,,reviewed,0,26,nc,73914866,",nc73914866,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",44.0,0.007456,0.05,46.0,md,earthquake,"M 1.3 - 1 km ENE of The Geysers, CA"
0.86,"2 km ENE of The Geysers, CA",1689840977560,1689845174246,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914861&format=geojson,,,,,automatic,0,11,nc,73914861,",nc73914861,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.0005935,0.17,105.0,md,earthquake,"M 0.9 - 2 km ENE of The Geysers, CA"
1.15,"3km ESE of Westmorland, CA",1689840457080,1689879268917,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39617258,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39617258&format=geojson,,,,,reviewed,0,20,ci,39617258,",ci39617258,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.01068,0.18,57.0,ml,earthquake,"M 1.2 - 3km ESE of Westmorland, CA"
1.05,Washington,1689840387510,1689887276360,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61933472,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61933472&format=geojson,,,,,reviewed,0,17,uw,61933472,",uw61933472,",",uw,",",origin,phase-data,",9.0,0.02125,0.17,267.0,ml,earthquake,M 1.1 - Washington
1.65,"23km S of Twentynine Palms, CA",1689839861420,1689866780620,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39617250,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39617250&format=geojson,,,,,reviewed,0,42,ci,39617250,",ci39617250,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",51.0,0.07002,0.13,54.0,ml,earthquake,"M 1.7 - 23km S of Twentynine Palms, CA"
0.02,"8km WNW of Anza, CA",1689839686290,1689863813348,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39617242,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39617242&format=geojson,,,,,reviewed,0,0,ci,39617242,",ci39617242,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.008703,0.07,72.0,ml,earthquake,"M 0.0 - 8km WNW of Anza, CA"
-0.47,"63 km ENE of Pedro Bay, Alaska",1689839156560,1690168895220,,https://earthquake.usgs.gov/earthquakes/eventpage/av91970706,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91970706&format=geojson,,,,,reviewed,0,0,av,91970706,",av91970706,",",av,",",origin,phase-data,",4.0,,0.06,135.0,ml,earthquake,"M -0.5 - 63 km ENE of Pedro Bay, Alaska"
3.84,"168 km NNE of Cruz Bay, U.S. Virgin Islands",1689838789110,1691902366040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2023201001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2023201001&format=geojson,,,,,reviewed,0,227,pr,2023201001,",us7000kh2u,pr2023201001,",",us,pr,",",origin,phase-data,",8.0,1.7809,0.38,314.0,md,earthquake,"M 3.8 - 168 km NNE of Cruz Bay, U.S. Virgin Islands"
2.49,"27 km SSE of Volcano, Hawaii",1689838714390,1689973466690,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73489362,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73489362&format=geojson,,,,,reviewed,0,95,hv,73489362,",hv73489362,",",hv,",",origin,phase-data,",53.0,,0.13,199.0,md,earthquake,"M 2.5 - 27 km SSE of Volcano, Hawaii"
1.8,"36 km E of St. Michael, Alaska",1689838435353,1690394456093,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398jdze7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398jdze7&format=geojson,,,,,reviewed,0,50,ak,02398jdze7,",ak02398jdze7,",",ak,",",origin,phase-data,",,,0.86,,ml,earthquake,"M 1.8 - 36 km E of St. Michael, Alaska"
1.0,"48 km NNW of Ambler, Alaska",1689838010814,1690394455906,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398jch15,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398jch15&format=geojson,,,,,reviewed,0,15,ak,02398jch15,",ak02398jch15,",",ak,",",origin,phase-data,",,,0.53,,ml,earthquake,"M 1.0 - 48 km NNW of Ambler, Alaska"
0.79,"7 km W of Mammoth Lakes, CA",1689837393850,1689899006729,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914856&format=geojson,,,,,reviewed,0,10,nc,73914856,",nc73914856,",",nc,",",nearby-cities,origin,phase-data,",13.0,0.01992,0.04,119.0,md,earthquake,"M 0.8 - 7 km W of Mammoth Lakes, CA"
0.0,"85 km NW of Karluk, Alaska",1689837285890,1690132046540,,https://earthquake.usgs.gov/earthquakes/eventpage/av91111323,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91111323&format=geojson,,,,,reviewed,0,0,av,91111323,",av91111323,",",av,",",origin,phase-data,",8.0,,0.05,107.0,ml,earthquake,"M 0.0 - 85 km NW of Karluk, Alaska"
0.02,"85 km NW of Karluk, Alaska",1689837273460,1690394383618,,https://earthquake.usgs.gov/earthquakes/eventpage/av91970691,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91970691&format=geojson,,,,,reviewed,0,0,av,91970691,",av91970691,ak02398j9v4l,",",av,ak,",",origin,phase-data,",8.0,,0.06,107.0,ml,earthquake,"M 0.0 - 85 km NW of Karluk, Alaska"
1.1,"57 km SSW of Cantwell, Alaska",1689837171078,1690394451878,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398j9h32,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398j9h32&format=geojson,,,,,reviewed,0,19,ak,02398j9h32,",ak02398j9h32,",",ak,",",origin,phase-data,",,,0.68,,ml,earthquake,"M 1.1 - 57 km SSW of Cantwell, Alaska"
1.2,"34 km WSW of Nanwalek, Alaska",1689837158985,1690394455713,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398j9g3e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398j9g3e&format=geojson,,,,,reviewed,0,22,ak,02398j9g3e,",ak02398j9g3e,",",ak,",",origin,phase-data,",,,0.36,,ml,earthquake,"M 1.2 - 34 km WSW of Nanwalek, Alaska"
1.5,"86 km ENE of Chase, Alaska",1689836884468,1690394451600,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398j8ikz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398j8ikz&format=geojson,,,,,reviewed,0,35,ak,02398j8ikz,",ak02398j8ikz,",",ak,",",origin,phase-data,",,,0.85,,ml,earthquake,"M 1.5 - 86 km ENE of Chase, Alaska"
4.9,"New Britain region, Papua New Guinea",1689836607965,1691923895040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kh1j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kh1j&format=geojson,,,,,reviewed,0,369,us,7000kh1j,",us7000kh1j,",",us,",",origin,phase-data,",65.0,1.472,0.71,146.0,mb,earthquake,"M 4.9 - New Britain region, Papua New Guinea"
0.8,"22km SSW of La Quinta, CA",1689836437260,1689860085283,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39617234,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39617234&format=geojson,1.0,0.0,,,reviewed,0,10,ci,39617234,",ci39617234,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",24.0,0.03295,0.17,110.0,ml,earthquake,"M 0.8 - 22km SSW of La Quinta, CA"
1.5,"3 km NW of Petersville, Alaska",1689836348948,1690394451326,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398iy0vq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398iy0vq&format=geojson,,,,,reviewed,0,35,ak,02398iy0vq,",ak02398iy0vq,",",ak,",",origin,phase-data,",,,0.64,,ml,earthquake,"M 1.5 - 3 km NW of Petersville, Alaska"
4.05,Virgin Islands,1689836182500,1691902807040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2023201000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2023201000&format=geojson,,,,,reviewed,0,252,pr,2023201000,",us7000kh1g,pr2023201000,",",us,pr,",",origin,phase-data,",13.0,1.5554,0.42,309.0,md,earthquake,M 4.1 - Virgin Islands
0.26,"7km NNW of Anza, CA",1689836077430,1689860067762,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39617226,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39617226&format=geojson,,,,,reviewed,0,1,ci,39617226,",ci39617226,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.05996,0.17,90.0,ml,earthquake,"M 0.3 - 7km NNW of Anza, CA"
0.45,"0 km SW of The Geysers, CA",1689835195540,1689874575329,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914851&format=geojson,,,,,reviewed,0,3,nc,73914851,",nc73914851,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",4.0,0.008251,0.01,138.0,md,earthquake,"M 0.5 - 0 km SW of The Geysers, CA"
0.18,"Andreanof Islands, Aleutian Islands, Alaska",1689834917210,1690167530530,,https://earthquake.usgs.gov/earthquakes/eventpage/av91970676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91970676&format=geojson,,,,,reviewed,0,0,av,91970676,",av91970676,",",av,",",origin,phase-data,",4.0,,0.05,131.0,ml,earthquake,"M 0.2 - Andreanof Islands, Aleutian Islands, Alaska"
0.35,"17km ESE of Anza, CA",1689834763590,1689860136440,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39617218,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39617218&format=geojson,,,,,reviewed,0,2,ci,39617218,",ci39617218,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",16.0,0.0754,0.18,133.0,ml,earthquake,"M 0.4 - 17km ESE of Anza, CA"
2.5,"39 km NE of Adak, Alaska",1689834733796,1691827488040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kvr3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kvr3&format=geojson,,,,,reviewed,0,96,us,6000kvr3,",ak02398is8xo,us6000kvr3,",",ak,us,",",origin,phase-data,",11.0,0.058,0.3,189.0,ml,earthquake,"M 2.5 - 39 km NE of Adak, Alaska"
2.67,"2 km ENE of Magas Arriba, Puerto Rico",1689834228930,1689835360470,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71418538,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71418538&format=geojson,,,,,reviewed,0,110,pr,71418538,",pr71418538,",",pr,",",origin,phase-data,",9.0,0.1311,0.09,164.0,md,earthquake,"M 2.7 - 2 km ENE of Magas Arriba, Puerto Rico"
2.39,"2 km NNW of Guayanilla, Puerto Rico",1689834163460,1689834820270,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71418533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71418533&format=geojson,,,,,reviewed,0,88,pr,71418533,",pr71418533,",",pr,",",origin,phase-data,",9.0,0.09588,0.21,142.0,md,earthquake,"M 2.4 - 2 km NNW of Guayanilla, Puerto Rico"
1.7,"84 km SSW of Unalaska, Alaska",1689833675219,1690394455341,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398iofmp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398iofmp&format=geojson,,,,,reviewed,0,44,ak,02398iofmp,",ak02398iofmp,",",ak,",",origin,phase-data,",,,0.27,,ml,earthquake,"M 1.7 - 84 km SSW of Unalaska, Alaska"
0.84,"8km ESE of Valle Vista, CA",1689833218900,1689860104766,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39617210,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39617210&format=geojson,,,,,reviewed,0,11,ci,39617210,",ci39617210,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",32.0,0.08642,0.16,56.0,ml,earthquake,"M 0.8 - 8km ESE of Valle Vista, CA"
0.6,California-Nevada border region,1689833024871,1689876594584,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863032&format=geojson,,,,,reviewed,0,6,nn,00863032,",nn00863032,",",nn,",",origin,phase-data,",21.0,0.026,0.1883,102.44,ml,earthquake,M 0.6 - California-Nevada border region
1.8,"93 km SSW of Sand Point, Alaska",1689832927039,1690400091064,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398ilsre,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398ilsre&format=geojson,,,,,reviewed,0,50,ak,02398ilsre,",ak02398ilsre,",",ak,",",origin,phase-data,",,,0.31,,ml,earthquake,"M 1.8 - 93 km SSW of Sand Point, Alaska"
2.0,"79 km SSW of Nikolski, Alaska",1689832650789,1690400090320,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398ic76q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398ic76q&format=geojson,,,,,reviewed,0,62,ak,02398ic76q,",ak02398ic76q,",",ak,",",origin,phase-data,",,,0.17,,ml,earthquake,"M 2.0 - 79 km SSW of Nikolski, Alaska"
0.7,"5 km WNW of Cobb, CA",1689832573640,1689841874940,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914846,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914846&format=geojson,,,,,automatic,0,8,nc,73914846,",nc73914846,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.006021,0.04,78.0,md,earthquake,"M 0.7 - 5 km WNW of Cobb, CA"
1.0,"23 km WNW of Tatitlek, Alaska",1689832367605,1690394454925,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398ib66w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398ib66w&format=geojson,,,,,reviewed,0,15,ak,02398ib66w,",ak02398ib66w,",",ak,",",origin,phase-data,",,,0.66,,ml,earthquake,"M 1.0 - 23 km WNW of Tatitlek, Alaska"
0.98,"8 km E of Alum Rock, CA",1689832251110,1689898856434,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914841&format=geojson,,,,,reviewed,0,15,nc,73914841,",nc73914841,",",nc,",",nearby-cities,origin,phase-data,",11.0,0.07773,0.08,116.0,md,earthquake,"M 1.0 - 8 km E of Alum Rock, CA"
0.36,"10 km NW of The Geysers, CA",1689832178900,1689840255770,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914836&format=geojson,,,,,automatic,0,2,nc,73914836,",nc73914836,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.002233,0.01,110.0,md,earthquake,"M 0.4 - 10 km NW of The Geysers, CA"
1.3,"86 km NW of Karluk, Alaska",1689831987473,1690394450950,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398i9uby,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398i9uby&format=geojson,,,,,reviewed,0,26,ak,02398i9uby,",av91970651,ak02398i9uby,",",av,ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 1.3 - 86 km NW of Karluk, Alaska"
2.0,"55 km SE of Halibut Cove, Alaska",1689831888882,1690394450666,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398i9gg9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398i9gg9&format=geojson,,,,,reviewed,0,62,ak,02398i9gg9,",ak02398i9gg9,",",ak,",",origin,phase-data,",,,0.66,,ml,earthquake,"M 2.0 - 55 km SE of Halibut Cove, Alaska"
1.8,"75 km S of Adak, Alaska",1689831784139,1690394454730,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398i95e5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398i95e5&format=geojson,,,,,reviewed,0,50,ak,02398i95e5,",ak02398i95e5,",",ak,",",origin,phase-data,",,,0.37,,ml,earthquake,"M 1.8 - 75 km S of Adak, Alaska"
0.95,"10 km NW of The Geysers, CA",1689831770870,1689838634588,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914831&format=geojson,,,,,automatic,0,14,nc,73914831,",nc73914831,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.00192,0.03,85.0,md,earthquake,"M 1.0 - 10 km NW of The Geysers, CA"
1.5,"72 km WNW of Nikiski, Alaska",1689831627554,1690394454504,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398i8k1v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398i8k1v&format=geojson,,,,,reviewed,0,35,ak,02398i8k1v,",ak02398i8k1v,",",ak,",",origin,phase-data,",,,0.61,,ml,earthquake,"M 1.5 - 72 km WNW of Nikiski, Alaska"
-0.56,"63 km ENE of Pedro Bay, Alaska",1689831482260,1690168702390,,https://earthquake.usgs.gov/earthquakes/eventpage/av91970631,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91970631&format=geojson,,,,,reviewed,0,0,av,91970631,",av91970631,",",av,",",origin,phase-data,",4.0,,0.28,150.0,ml,earthquake,"M -0.6 - 63 km ENE of Pedro Bay, Alaska"
0.13,,1689831259620,1689889902650,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61933462,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61933462&format=geojson,,,,,reviewed,0,0,uw,61933462,",uw61933462,",",uw,",",origin,phase-data,",5.0,0.08596,0.04,137.0,ml,earthquake,M 0.1 - 
1.67,"21 km WNW of Stanley, Idaho",1689831021950,1689974554360,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90022128,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90022128&format=geojson,,,,,reviewed,0,43,mb,90022128,",mb90022128,",",mb,",",origin,phase-data,",11.0,0.8204,0.18,112.0,ml,earthquake,"M 1.7 - 21 km WNW of Stanley, Idaho"
4.1,"85 km NNE of Sanana, Indonesia",1689830884784,1691928244040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kw66,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kw66&format=geojson,,,,,reviewed,0,259,us,6000kw66,",us6000kw66,",",us,",",origin,phase-data,",16.0,2.369,1.09,79.0,mb,earthquake,"M 4.1 - 85 km NNE of Sanana, Indonesia"
0.17,Alaska Peninsula,1689830773970,1690134915730,,https://earthquake.usgs.gov/earthquakes/eventpage/av91970621,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91970621&format=geojson,,,,,reviewed,0,0,av,91970621,",av91970621,",",av,",",origin,phase-data,",11.0,,0.15,92.0,ml,earthquake,M 0.2 - Alaska Peninsula
4.1,"84 km NE of Sanana, Indonesia",1689830751861,1691926817040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kw5u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kw5u&format=geojson,,,,,reviewed,0,259,us,6000kw5u,",us6000kw5u,",",us,",",origin,phase-data,",17.0,2.402,0.33,82.0,mb,earthquake,"M 4.1 - 84 km NE of Sanana, Indonesia"
1.8,"97 km SE of King Cove, Alaska",1689830720440,1690394454316,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398i5brg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398i5brg&format=geojson,,,,,reviewed,0,50,ak,02398i5brg,",ak02398i5brg,",",ak,",",origin,phase-data,",,,0.78,,ml,earthquake,"M 1.8 - 97 km SE of King Cove, Alaska"
4.0,Kermadec Islands region,1689830706189,1691930004040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kw5v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kw5v&format=geojson,,,,,reviewed,0,246,us,6000kw5v,",us6000kw5v,",",us,",",origin,phase-data,",20.0,2.335,0.65,122.0,mb,earthquake,M 4.0 - Kermadec Islands region
2.3,"68 km SE of King Cove, Alaska",1689830498668,1690394450465,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398i4id1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398i4id1&format=geojson,,,,,reviewed,0,81,ak,02398i4id1,",ak02398i4id1,",",ak,",",origin,phase-data,",,,0.66,,ml,earthquake,"M 2.3 - 68 km SE of King Cove, Alaska"
1.5,"62 km W of Anchor Point, Alaska",1689829980045,1690394454088,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02398i2plg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02398i2plg&format=geojson,,,,,reviewed,0,35,ak,02398i2plg,",ak02398i2plg,",",ak,",",origin,phase-data,",,,0.46,,ml,earthquake,"M 1.5 - 62 km W of Anchor Point, Alaska"
2.17000008,"3 km SW of Pāhala, Hawaii",1689829647170,1689829845150,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73489277,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73489277&format=geojson,,,,,automatic,0,72,hv,73489277,",hv73489277,",",hv,",",origin,phase-data,",41.0,,0.100000001,84.0,md,earthquake,"M 2.2 - 3 km SW of Pāhala, Hawaii"
0.93,"10 km NW of The Geysers, CA",1689829432160,1689832333944,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73914826,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73914826&format=geojson,,,,,automatic,0,13,nc,73914826,",nc73914826,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.001409,0.02,62.0,md,earthquake,"M 0.9 - 10 km NW of The Geysers, CA"
2.6,"43 km W of Atka, Alaska",1689829373519,1691831524040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kvqx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kvqx&format=geojson,,,,,reviewed,0,104,us,6000kvqx,",ak02398i0gu9,us6000kvqx,",",ak,us,",",origin,phase-data,",18.0,0.423,0.36,185.0,ml,earthquake,"M 2.6 - 43 km W of Atka, Alaska"
